Lismore,52.1368018,-7.9330526
Ajaccio,41.9263991,8.7376029
Grigny,50.3856239,2.065831
Tehuacán,18.4599877,-97.3903616
Chaozhou,23.656593,116.6204223
Kuito,-0.2201641,-78.5123274
Vespasiano,-19.6940958,-43.9186521
Tipitapa,12.1962432,-86.096372
La Seyne-sur-Mer,43.1007714,5.8788948
Paris,48.8534951,2.3483915
Fontenay-aux-Roses,48.7911052,2.2870373
Visakhapatnam,17.6935526,83.2921297
Athis-Mons,48.7079878,2.3888044
Tampa,27.9477595,-82.458444
Lakewood,39.7085736,-105.0846694
Sylhet,24.89922,91.8685271
Changzhi,36.1830167,113.0992929
Lower Hutt,-41.2125751,174.9057626
Benevento,41.1295587,14.7824639
Savigny-le-Temple,48.5958681,2.5798953
Grosseto,42.7597261,11.1137389
Itaúna,-20.075556,-44.576389
Ibiúna,-23.6544825,-47.220856
Guiyang,26.5878031,106.7086936
Cartagena,37.6152488,-0.9876857
Leuven,50.879202,4.7011675
Karnal,29.6803266,76.9896254
Aylesbury,51.8161412,-0.8130383
Rio Branco,-9.9765362,-67.8220778
Christchurch,-43.530955,172.6364343
Guarulhos,-23.4675941,-46.5277704
Wolfsburg,52.4205588,10.7861682
Al Muharraq,26.2465946,50.6164127
Manaus,-3.1316333,-59.9825041
Kota Kinabalu,5.9780066,116.0728988
Arnsberg,51.4002384,8.0605908
Mardan,34.1937969,72.0451467
Gothenburg,57.7072326,11.9670171
Antony,48.753613,2.2958034
Jackson,32.2998686,-90.1830408
Winnipeg,49.8955367,-97.1384584
Lake Elsinore,33.6680772,-117.3272615
Valle de La Pascua,9.2139083,-66.0065129
Tianjin,39.1175488,117.1913008
Warri,5.5186186,5.7480196
Galati,45.4338215,28.0549395
Dire Dawa,9.591323,41.8566341
Pasig,14.5605166,121.0764343
Mont-de-Marsan,43.8911318,-0.500972
Kolhapur,16.7028412,74.2405329
Dos Hermanas,37.283689,-5.9226718
Nice,43.7009358,7.2683912
Bandung,-6.9218457,107.6070833
Bobigny,48.906387,2.4452231
Neijiang,29.5827261,105.054491
Reggio nell'Emilia,44.6978389,10.6304971
Gujranwala,32.1525312,74.1933745
Luoyang,34.6196539,112.4477046
Nellore,14.4493717,79.9873763
Hamm,51.681281,7.8191185
Saharanpur,29.9637438,77.5427464
Jodhpur,26.2967719,73.0351433
Balneário Camboriú,-26.9924395,-48.6339782
Lille,50.6365654,3.0635282
Hidalgo,26.1019892,-98.2577597
Santiago de los Caballeros,19.4503932,-70.6909047
Gloucester,51.8653705,-2.2458192
Le Plessis-Robinson,48.7811049,2.2619632
Dubbo,-32.2478964,148.6026502
Mianyang,31.4602714,104.7160723
Tiruchchirappalli,10.8067917,78.7039861
Zwolle,52.5089759,6.0943765
Blackburn,53.749326,-2.4840566
Lagos,6.4550575,3.3941795
Pune,18.5213738,73.8545071
Arbil,36.1911744,44.0094145
Heroica Zitácuaro,19.4344012,-100.355314
Colmar,48.0777517,7.3579641
Murray Bridge,-35.1309451,139.2651638
Tlalpan,19.2880603,-99.1669733
Messina,38.1937571,15.5542082
Cognac,45.6931647,-0.3250175
Siegen,50.8751175,8.0256131
Le Creusot,46.8054064,4.4285961
Xianyang,34.3323227,108.7128495
Huntsville,34.729847,-86.5859011
Houston,29.7589382,-95.3676974
Shenzhen,22.5445741,114.0545429
Yangzhou,32.3968554,119.4077658
Heidelberg,49.4093582,8.694724
Rillieux-la-Pape,45.823514,4.8994366
Ardahan,41.1102966,42.7035585
Bucaramanga,7.1274697,-73.1191168
Oak Park,41.8878145,-87.7887615
Karlsruhe,49.0068705,8.4034195
La Crosse,43.8122836,-91.2514355
Tepic,21.5119156,-104.8915889
Antananarivo,-18.9100122,47.5255809
Nakhon Ratchasima,14.9747339,102.0981161
Sunderland,54.9058512,-1.3828727
