Port Elizabeth,13.01129,-61.235154
Vanves,48.8212037,2.289259
Cheliábinsk,55.1598408,61.4025547
Trier,49.7596208,6.6441878
Lannion,48.7322183,-3.4587994
Guangshui,31.6190052,113.8203522
Laiyang,36.9786591,120.7068644
Obregón,43.3451557,-3.8663694
Kirsehir,39.1461142,34.1605587
Leicester,52.6362,-1.1331969
Cagnes-sur-Mer,43.6612012,7.1513834
Bucheon,37.5014422,126.7660139
Kabul,34.5266431,69.1849082
Mykolayiv,49.76123,24.33799
Dnipropetrovsk,48.4680221,35.0417711
Gallarate,45.6598951,8.7932013
Newark,40.735657,-74.1723667
Franklin,35.925206,-86.8689419
Kukatpalli,17.91026,78.15555
Kuching,1.5597561,110.345397
Jamundí,3.2618357,-76.5407975
Lagos de Moreno,21.3567286,-101.935294
Antakya,36.2036546,36.1637648
Butare,-2.6053426,29.7401547
Lázaro Cárdenas,17.9594769,-102.198659
Parma,44.8013678,10.3280833
Valencia,39.4697065,-0.3763353
Albury,-36.0804766,146.9162795
São Bernardo do Campo,-23.7080345,-46.5506747
Vincennes,48.8474508,2.4396714
Avellaneda,40.3888653,-5.3888288
Chesapeake,36.7168315,-76.2494453
Donets'k,48.002813,37.763482
San Fernando,36.4646672,-6.1983492
Glendale,34.1469416,-118.2478471
Como,45.8115623,9.0830353
North Las Vegas,36.2005843,-115.121584
Texas City,29.396013,-94.9175485
Petapa,-0.7761139,120.1310685
Villa Nueva,14.5308826,-90.5963325
Algiers,36.7729333,3.0588445
Recklinghausen,51.6143815,7.1978546
Puteaux,48.8841522,2.2368863
Acireale,37.6127773,15.1658804
Praia Grande,-24.008979,-46.4144939
Taiyuan,37.870009,112.5452739
Palermo,38.1112268,13.3524434
Semarang,-6.9903988,110.4229104
Cape Town,-33.9288301,18.4172197
Irapuato,20.6758761,-101.3521052
Probolinggo,-7.7441461,113.2158401
Taupo,-38.6866197,176.0694773
Decatur,39.8454163,-88.9524151
Morelia,1.4874697,-75.724859
Jizán,16.894719,42.5579758
Westfield,42.1205411,-72.7489158
Lima,-12.0621065,-77.0365256
Abidjan,5.320357,-4.016107
Cirebon,-6.7137044,108.5608483
Sincan,39.9655078,32.5794438
Noblesville,40.0455918,-86.0085955
Pontes e Lacerda,-15.2315171,-59.3349512
Jiangmen,22.5816619,113.0761073
Qitaihe,45.7703578,131.0066556
Quchan,37.1060904,58.5086657
Allentown,40.6022059,-75.4712794
Plano,33.0136764,-96.6925096
Gelsenkirchen,51.5110321,7.0960124
Portici,40.8189733,14.3387454
Zapopan,20.7211203,-103.3913671
Indaial,-26.8901747,-49.2416736
Cosenza,39.3099931,16.2501929
Gwalior,26.2037247,78.1573628
Ankara,39.9207759,32.8540497
Les Pavillons-sous-Bois,48.9082988,2.5034999
Mossoró,-5.1904332,-37.3443872
Rancagua,-34.1702433,-70.740718
Puerto Vallarta,20.6407176,-105.220306
Piura,-5.1971376,-80.6267237
Riyadh,24.638916,46.7160104
Nkongsamba,4.9525115,9.9391669
Cagliari,39.2171994,9.113311
Ostrava,49.8349139,18.2820084
Ponte Nova,-20.4164353,-42.90878
Mecca,21.420847,39.826869
Everett,47.9793437,-122.2127011
Orizaba,18.8497366,-97.1060062
Columbus,39.9622601,-83.0007065
Yogyakarta,-7.8012646,110.3646857
Potchefstroom,-26.707778,27.095833
Harrow,51.596827149999996,-0.3373046180437286
Derbent,42.057858,48.2887648
Aix-en-Provence,43.5298424,5.4474738
Hangzhou,30.2489634,120.2052342
Fushun,41.8692972,123.924157
Veracruz,19.2003429,-96.1383572
Teresina,-5.0874608,-42.8049571
Irkutsk,52.2891225,104.279829
Baku,40.3755885,49.8328009
Ponferrada,42.5454124,-6.5938719
Arezzo,43.4628957,11.8781675
Guarapuava,-25.3950986,-51.4622016
Chincha Alta,-13.417488,-76.1325726
Palmira,34.5560155,38.2809746
Khouribga,32.8856482,-6.908798
Angeles City,15.1389351,120.5875321
Budapest,47.4978789,19.0402383
Kollam,8.8870815,76.5907017
Salem,44.9391565,-123.033121
Arapiraca,-9.754866,-36.661471
Ciego de Ávila,21.8420472,-78.7599682
Villach,46.6167284,13.8500268
Kent,47.3826903,-122.2270272
Garoua,9.3070698,13.3934527
Jammu,32.7185614,74.8580917
Bakersfield,35.3738712,-119.019463
Xichang,27.898547,102.2627456
Odense,55.3997225,10.3852104
Caçador,-26.7737784,-51.0134844
Kenosha,42.5846773,-87.8212263
Santarém,39.2363637,-8.6867081
Saveh,35.0196331,50.3652364
Constantina,36.3641642,6.6084281
Oruro,-17.9698363,-67.1148341
