Namibe,-15.19611,12.15222
Bielefeld,52.0191005,8.531007
Lviv,49.841952,24.0315921
Arnhem,51.984257,5.9108573
Mulhouse,47.7467233,7.3389937
Wetzlar,50.570561,8.531245
Zhuhai,22.273734,113.5721327
Rawalpindi,33.5915446,73.053721
Kaduna,10.5182899,7.4359863
Epinal,48.1747684,6.4503643
Middletown,41.5623178,-72.6509061
Bangkok,13.7524938,100.4935089
Khmelnytskyi,49.4196404,26.9793793
Chaguanas,10.5147394,-61.4076757
Pamiers,43.1147515,1.6082177
Afragola,40.926012,14.310831
Registro,-24.497942,-47.844895
Lowell,42.6414437,-71.3085329
Victoria,-4.6232085,55.452359
Alicante,38.3436365,-0.4881708
Bonn,50.7352621,7.1024635
Euskirchen,50.66129,6.7871681
Agrigento,37.3122991,13.57465
Oldham,53.5415797,-2.1147831
Ulm,48.3984968,9.9912458
Brandenburgo,52.8455492,13.2461296
Friedrichshafen,47.6500279,9.4800858
Minneapolis,44.9772995,-93.2654692
Mwanza,-2.5196915,32.9014417
Guaymas,27.9216441,-110.8994059
Hanover,52.3744779,9.7385532
Derby,52.9212617,-1.4761491
Santa Fe,35.6876096,-105.938456
Resende,-22.4683626,-44.4463494
Bradford,53.7944229,-1.7519186
Jerusalén,31.7788472,35.2257856
Hermosillo,29.0948207,-110.9692202
Frankfurt,50.1106444,8.6820917
Rach Gia,10.0107104,105.0832623
Murfreesboro,35.8460396,-86.3921096
Geelong,-38.1493248,144.3598241
Newcastle,54.9738474,-1.6131572
Dunedin,-45.8740984,170.5035755
Rangún,16.7967129,96.1609916
Durango,43.1707065,-2.6334897
Badalona,41.4493539,2.248254
Harare,-17.831773,31.045686
Marina di Carrara,44.0376696,10.0455044
Tuxtla Gutiérrez,16.753801,-93.115959
Bhubaneswar,20.2602964,85.8394521
Hamilton,43.2560802,-79.8728583
Franca,-20.5381768,-47.4009795
Pelotas,-31.7699736,-52.3410161
Yiwu,29.3093002,120.0703805
Maiduguri,11.8395375,13.1536214
Araguaína,-7.193241,-48.2018597
Zigong,29.3419256,104.7761224
Sucy-en-Brie,48.7711323,2.5221284
Le Pontet,45.4934683,6.2282666
Marseille,43.2961743,5.3699525
Lisbon,38.7077507,-9.1365919
Ajman,25.3936557,55.4451432
Chengdu,30.659867,104.063315
Doetinchem,51.958534799999995,6.281455126241391
Guidonia Montecelio,41.9842734,12.6953191
Lençóis Paulista,-22.6029897,-48.8031367
Nuremberg,49.453872,11.077298
Kindia,10.0368,-12.8260215
Rasht,37.2793607,49.5846102
Chongqing,29.5656729,106.5479189
Franconville,48.5000906,6.4527267
Matsubara,34.5780936,135.5517555
